Source.Name,return_id,transaction_id,product_id,return_date,return_quantity,refund_amount,return_reason,return_method,handled_by_employee
Returns_Chunk3.csv,22095,326881,678,06-11-2021 02:17,2,53.68,Other,Pickup,20
Returns_Chunk3.csv,22096,459462,817,29-08-2022 09:02,1,128.47,Other,Pickup,183
Returns_Chunk3.csv,22097,361852,853,06-03-2024 22:04,2,313.66,Late Delivery,Pickup,106
Returns_Chunk3.csv,22098,258185,945,16-09-2024 05:42,2,313.92,Defective,In-Store,157
Returns_Chunk3.csv,22099,42685,918,01-04-2023 11:34,1,46.1,Changed Mind,Mail,17
Returns_Chunk3.csv,22100,438886,17,16-04-2021 08:55,2,272.2,Changed Mind,Pickup,164
Returns_Chunk3.csv,22101,440495,140,23-07-2022 06:55,1,118.21,Changed Mind,Pickup,102
Returns_Chunk3.csv,22102,329374,723,25-03-2020 03:43,2,51.76,Changed Mind,Mail,170
Returns_Chunk3.csv,22103,7214,601,05-07-2024 23:26,3,435.96,Other,In-Store,174
Returns_Chunk3.csv,22104,448506,375,21-06-2021 16:29,2,200.5,Defective,Mail,3
Returns_Chunk3.csv,22105,322065,928,03-06-2021 04:20,1,173.07,Late Delivery,Pickup,25
Returns_Chunk3.csv,22106,151689,235,16-11-2024 19:55,1,68.65,Wrong Item,Pickup,25
Returns_Chunk3.csv,22107,177113,252,21-06-2023 18:41,3,230.13,Defective,Mail,63
Returns_Chunk3.csv,22108,140994,18,21-09-2020 22:57,1,15.46,Late Delivery,Pickup,63
Returns_Chunk3.csv,22109,410951,546,02-01-2022 20:16,1,111.81,Late Delivery,Mail,128
Returns_Chunk3.csv,22110,131585,388,22-09-2022 21:08,2,101.48,Wrong Item,Mail,107
Returns_Chunk3.csv,22111,420131,643,07-02-2020 14:14,2,380.26,Defective,In-Store,112
Returns_Chunk3.csv,22112,94439,51,04-09-2021 09:36,2,276.68,Defective,In-Store,180
Returns_Chunk3.csv,22113,120738,14,30-03-2020 19:19,2,249.12,Other,In-Store,112
Returns_Chunk3.csv,22114,412790,273,05-04-2022 10:28,1,51.39,Changed Mind,Mail,77
Returns_Chunk3.csv,22115,386194,127,14-08-2021 14:31,2,142.56,Wrong Item,In-Store,10
Returns_Chunk3.csv,22116,461390,126,04-12-2021 02:01,1,189.45,Other,In-Store,97
Returns_Chunk3.csv,22117,287378,845,24-07-2023 13:42,2,121.9,Changed Mind,Pickup,85
Returns_Chunk3.csv,22118,245658,461,16-10-2020 11:45,1,10.39,Late Delivery,Mail,53
Returns_Chunk3.csv,22119,17065,477,14-10-2024 05:15,1,130.44,Changed Mind,Mail,117
Returns_Chunk3.csv,22120,189391,593,25-09-2022 15:15,1,121.24,Late Delivery,In-Store,91
Returns_Chunk3.csv,22121,252081,363,01-07-2023 22:04,1,145.05,Defective,Mail,14
Returns_Chunk3.csv,22122,308251,402,03-01-2023 01:37,3,527.07,Other,In-Store,109
Returns_Chunk3.csv,22123,177157,454,22-02-2024 13:34,1,139.04,Other,Mail,20
Returns_Chunk3.csv,22124,230671,414,21-02-2020 02:59,1,176.79,Changed Mind,In-Store,49
Returns_Chunk3.csv,22125,398155,567,11-03-2024 20:50,1,90.5,Other,Pickup,157
Returns_Chunk3.csv,22126,222031,991,01-11-2024 09:03,3,144.36,Changed Mind,Mail,23
Returns_Chunk3.csv,22127,233069,907,30-06-2022 06:39,3,554.16,Other,Pickup,100
Returns_Chunk3.csv,22128,21855,215,20-06-2024 09:07,1,132.1,Other,Pickup,5
Returns_Chunk3.csv,22129,490410,394,19-08-2021 18:51,2,89.28,Wrong Item,Mail,13
Returns_Chunk3.csv,22130,479544,740,19-04-2020 06:58,2,317.16,Wrong Item,In-Store,67
Returns_Chunk3.csv,22131,224643,991,09-10-2024 14:53,2,62.2,Defective,Pickup,137
Returns_Chunk3.csv,22132,87578,630,31-07-2024 10:10,1,149.54,Late Delivery,Mail,102
Returns_Chunk3.csv,22133,490025,467,22-09-2023 05:13,2,245.66,Wrong Item,Mail,121
Returns_Chunk3.csv,22134,201916,466,17-12-2021 17:40,3,580.86,Defective,Mail,111
Returns_Chunk3.csv,22135,189694,869,27-03-2024 00:53,2,209.66,Changed Mind,Pickup,38
Returns_Chunk3.csv,22136,3879,325,07-07-2022 16:52,1,67.31,Defective,In-Store,140
Returns_Chunk3.csv,22137,457815,615,26-11-2020 15:00,1,144.17,Defective,In-Store,127
Returns_Chunk3.csv,22138,337878,79,03-03-2023 08:09,2,350.2,Wrong Item,In-Store,158
Returns_Chunk3.csv,22139,486684,335,04-08-2022 13:54,1,35.28,Wrong Item,In-Store,7
Returns_Chunk3.csv,22140,199595,5,02-05-2024 14:12,3,514.41,Defective,Mail,45
Returns_Chunk3.csv,22141,411611,99,22-09-2022 01:56,1,146.26,Changed Mind,Pickup,6
Returns_Chunk3.csv,22142,110571,673,09-10-2023 04:25,3,412.02,Late Delivery,Mail,103
Returns_Chunk3.csv,22143,168786,905,06-03-2023 08:02,2,271.16,Late Delivery,In-Store,54
Returns_Chunk3.csv,22144,281771,515,25-07-2022 18:33,3,439.62,Defective,In-Store,9
Returns_Chunk3.csv,22145,232070,398,07-09-2022 18:21,2,251.26,Other,In-Store,109
Returns_Chunk3.csv,22146,300569,157,16-01-2022 04:23,1,186.1,Other,Mail,4
Returns_Chunk3.csv,22147,183349,503,01-11-2020 23:00,1,106.14,Other,In-Store,131
Returns_Chunk3.csv,22148,29407,35,20-10-2024 17:19,3,258.33,Defective,Pickup,102
Returns_Chunk3.csv,22149,473738,665,22-10-2022 12:36,3,527.22,Defective,Pickup,79
Returns_Chunk3.csv,22150,299539,338,06-06-2024 17:24,3,498.51,Defective,In-Store,175
Returns_Chunk3.csv,22151,93399,303,14-09-2022 07:47,1,50.37,Other,Pickup,85
Returns_Chunk3.csv,22152,125278,973,30-07-2024 15:23,2,184.92,Wrong Item,In-Store,76
Returns_Chunk3.csv,22153,317121,997,01-07-2021 09:21,1,88.55,Late Delivery,In-Store,21
Returns_Chunk3.csv,22154,158013,586,09-05-2022 19:02,2,291.2,Defective,Mail,152
Returns_Chunk3.csv,22155,372464,472,28-06-2023 03:37,1,134.54,Changed Mind,In-Store,113
Returns_Chunk3.csv,22156,340711,865,05-12-2020 03:24,1,8.36,Late Delivery,Pickup,120
Returns_Chunk3.csv,22157,217554,78,08-03-2020 18:27,1,184.25,Wrong Item,Mail,41
Returns_Chunk3.csv,22158,488628,803,18-06-2022 10:30,1,152.28,Other,Pickup,179
Returns_Chunk3.csv,22159,9673,902,03-04-2022 05:02,3,471.66,Late Delivery,Pickup,4
Returns_Chunk3.csv,22160,3543,740,30-03-2022 05:46,3,180.33,Changed Mind,In-Store,92
Returns_Chunk3.csv,22161,298408,806,29-12-2024 06:59,1,132.87,Late Delivery,Mail,5
Returns_Chunk3.csv,22162,115153,169,16-11-2020 05:22,3,451.68,Defective,Mail,137
Returns_Chunk3.csv,22163,455241,82,24-01-2020 23:42,1,101.35,Other,Pickup,168
Returns_Chunk3.csv,22164,422793,224,12-09-2021 07:38,1,52.37,Defective,Mail,26
Returns_Chunk3.csv,22165,57179,863,18-09-2023 09:44,1,45.01,Changed Mind,In-Store,190
Returns_Chunk3.csv,22166,397651,60,11-04-2020 19:33,3,386.88,Late Delivery,In-Store,124
Returns_Chunk3.csv,22167,141074,361,27-10-2024 06:45,3,576.81,Other,Pickup,161
Returns_Chunk3.csv,22168,470435,157,14-03-2024 12:45,1,93.38,Defective,In-Store,45
Returns_Chunk3.csv,22169,189641,173,16-01-2020 15:58,3,547.47,Changed Mind,Mail,67
Returns_Chunk3.csv,22170,200464,858,25-06-2024 04:46,1,88.58,Defective,In-Store,185
Returns_Chunk3.csv,22171,415308,608,09-04-2020 07:56,1,111.77,Late Delivery,In-Store,103
Returns_Chunk3.csv,22172,479462,158,17-09-2023 00:00,1,192.81,Other,In-Store,53
Returns_Chunk3.csv,22173,264965,609,10-07-2020 20:17,2,127.9,Other,In-Store,139
Returns_Chunk3.csv,22174,125748,53,19-12-2023 22:29,2,52.88,Changed Mind,Pickup,130
Returns_Chunk3.csv,22175,377806,913,06-08-2021 00:44,1,194.02,Late Delivery,Pickup,155
Returns_Chunk3.csv,22176,446042,879,14-06-2023 08:49,1,121.1,Late Delivery,Mail,71
Returns_Chunk3.csv,22177,372128,903,07-10-2020 11:48,1,72.74,Other,Mail,99
Returns_Chunk3.csv,22178,119288,680,12-09-2024 13:58,1,61.28,Other,Pickup,38
Returns_Chunk3.csv,22179,224265,711,22-05-2022 13:01,2,280.1,Late Delivery,Mail,143
Returns_Chunk3.csv,22180,499889,719,25-03-2020 09:22,2,152.28,Defective,Mail,130
Returns_Chunk3.csv,22181,101476,973,28-10-2020 10:23,1,129.39,Defective,Mail,133
Returns_Chunk3.csv,22182,73305,465,14-07-2024 23:29,2,307.56,Defective,Pickup,180
Returns_Chunk3.csv,22183,258873,121,16-07-2022 18:34,2,309.06,Other,In-Store,166
Returns_Chunk3.csv,22184,425134,843,30-08-2022 20:44,2,142.14,Late Delivery,In-Store,4
Returns_Chunk3.csv,22185,155528,796,27-10-2021 22:14,2,46.46,Other,Pickup,188
Returns_Chunk3.csv,22186,169007,749,16-09-2023 10:09,3,270.81,Defective,Mail,95
Returns_Chunk3.csv,22187,40682,124,16-12-2023 05:12,2,238.52,Late Delivery,Pickup,135
Returns_Chunk3.csv,22188,396483,431,18-10-2022 16:58,3,259.62,Other,Mail,76
Returns_Chunk3.csv,22189,203029,328,23-04-2024 03:12,1,114.82,Late Delivery,Pickup,84
Returns_Chunk3.csv,22190,138979,817,15-07-2022 12:41,1,129.06,Changed Mind,In-Store,79
Returns_Chunk3.csv,22191,309910,162,28-10-2020 14:08,3,553.35,Changed Mind,Pickup,14
Returns_Chunk3.csv,22192,434318,568,12-01-2022 21:48,1,63.01,Wrong Item,In-Store,26
Returns_Chunk3.csv,22193,354308,226,24-04-2021 07:43,1,92.57,Changed Mind,In-Store,91
Returns_Chunk3.csv,22194,166187,657,05-04-2020 13:25,2,291.92,Other,Pickup,161
Returns_Chunk3.csv,22195,323177,340,14-02-2021 03:49,2,297.86,Changed Mind,In-Store,128
Returns_Chunk3.csv,22196,185463,81,12-12-2020 13:16,3,307.5,Wrong Item,Pickup,134
Returns_Chunk3.csv,22197,215168,906,12-05-2022 01:30,3,328.35,Changed Mind,In-Store,24
Returns_Chunk3.csv,22198,99020,201,07-12-2020 20:44,1,148.49,Defective,In-Store,98
Returns_Chunk3.csv,22199,196014,574,28-03-2020 13:42,3,287.76,Wrong Item,Pickup,134
Returns_Chunk3.csv,22200,412842,140,12-08-2020 18:11,2,339.32,Other,Mail,75
Returns_Chunk3.csv,22201,407587,477,21-12-2020 07:00,1,78.36,Defective,Pickup,66
Returns_Chunk3.csv,22202,460664,721,19-02-2021 00:36,1,43.75,Defective,Mail,17
Returns_Chunk3.csv,22203,409305,754,26-12-2021 16:23,2,230.8,Wrong Item,Pickup,185
Returns_Chunk3.csv,22204,473858,218,22-05-2022 19:12,1,90.51,Defective,Pickup,99
Returns_Chunk3.csv,22205,125397,835,19-04-2021 20:56,3,512.25,Wrong Item,Mail,157
Returns_Chunk3.csv,22206,341907,662,07-11-2022 20:24,3,423.66,Wrong Item,Pickup,44
Returns_Chunk3.csv,22207,466321,792,05-07-2021 00:16,1,179.5,Defective,In-Store,137
Returns_Chunk3.csv,22208,341908,435,24-05-2023 15:50,3,222.36,Other,In-Store,147
Returns_Chunk3.csv,22209,119161,546,06-11-2020 02:45,3,261.15,Other,Pickup,24
Returns_Chunk3.csv,22210,236815,925,29-05-2024 12:48,1,5.94,Other,Pickup,9
Returns_Chunk3.csv,22211,213141,59,26-10-2024 06:35,3,546.78,Other,Mail,114
Returns_Chunk3.csv,22212,162963,194,28-11-2020 23:35,1,182.23,Late Delivery,Pickup,148
Returns_Chunk3.csv,22213,445253,60,24-06-2022 15:35,3,190.74,Defective,Pickup,53
Returns_Chunk3.csv,22214,143345,291,05-05-2022 15:28,2,60.12,Wrong Item,Pickup,154
Returns_Chunk3.csv,22215,426032,614,25-12-2022 09:52,2,362.28,Changed Mind,Pickup,31
Returns_Chunk3.csv,22216,390907,480,10-06-2024 16:48,1,18.2,Late Delivery,In-Store,133
Returns_Chunk3.csv,22217,41571,696,13-10-2024 07:49,3,251.01,Changed Mind,Pickup,180
Returns_Chunk3.csv,22218,122534,937,22-02-2024 21:16,1,142.98,Wrong Item,Pickup,82
Returns_Chunk3.csv,22219,204053,716,22-07-2024 09:08,1,78.37,Defective,In-Store,170
Returns_Chunk3.csv,22220,259919,635,04-04-2023 05:53,3,217.47,Changed Mind,Pickup,129
Returns_Chunk3.csv,22221,413854,7,19-12-2022 12:27,3,379.77,Late Delivery,In-Store,74
Returns_Chunk3.csv,22222,320999,710,02-07-2021 05:00,1,158.9,Other,In-Store,149
Returns_Chunk3.csv,22223,422942,906,21-06-2023 09:25,2,281.18,Other,Mail,49
Returns_Chunk3.csv,22224,52289,290,11-07-2020 16:16,1,54.57,Wrong Item,Mail,7
Returns_Chunk3.csv,22225,397043,214,07-05-2023 00:00,1,46.04,Wrong Item,Pickup,83
Returns_Chunk3.csv,22226,100949,131,08-11-2023 10:40,1,128.19,Changed Mind,In-Store,159
Returns_Chunk3.csv,22227,359487,432,07-05-2023 00:21,3,448.17,Changed Mind,Pickup,156
Returns_Chunk3.csv,22228,323346,940,03-02-2021 11:10,2,305.5,Defective,Pickup,107
Returns_Chunk3.csv,22229,477975,319,27-04-2023 03:35,3,479.4,Defective,Mail,132
Returns_Chunk3.csv,22230,160801,59,10-09-2024 18:06,3,277.05,Changed Mind,In-Store,90
Returns_Chunk3.csv,22231,133522,314,15-11-2020 12:07,1,159.71,Wrong Item,Mail,40
Returns_Chunk3.csv,22232,323515,760,29-07-2023 21:09,1,25.51,Late Delivery,In-Store,186
Returns_Chunk3.csv,22233,200487,415,30-10-2020 02:00,2,218.96,Other,Mail,9
Returns_Chunk3.csv,22234,499772,449,08-12-2020 20:03,3,538.68,Late Delivery,In-Store,54
Returns_Chunk3.csv,22235,427281,848,02-09-2024 15:41,3,275.34,Late Delivery,In-Store,24
Returns_Chunk3.csv,22236,179315,476,22-12-2022 08:22,3,84.93,Defective,In-Store,75
Returns_Chunk3.csv,22237,308743,342,06-05-2024 07:10,1,159.2,Wrong Item,Mail,135
Returns_Chunk3.csv,22238,56039,32,14-10-2020 01:03,3,525.69,Defective,Pickup,31
Returns_Chunk3.csv,22239,429736,529,13-10-2021 11:30,2,202.12,Wrong Item,Pickup,111
Returns_Chunk3.csv,22240,449129,500,05-11-2023 23:00,2,387.66,Wrong Item,Pickup,10
Returns_Chunk3.csv,22241,236099,300,20-11-2022 22:30,2,190.8,Other,Pickup,16
Returns_Chunk3.csv,22242,244007,950,14-12-2022 12:03,2,392.9,Defective,In-Store,39
Returns_Chunk3.csv,22243,180326,52,30-01-2020 17:50,1,123.67,Other,Pickup,13
Returns_Chunk3.csv,22244,339302,508,06-03-2022 13:19,2,19.12,Changed Mind,Pickup,7
Returns_Chunk3.csv,22245,266940,779,23-02-2023 13:19,1,162.8,Late Delivery,Pickup,196
Returns_Chunk3.csv,22246,55000,97,14-01-2024 05:33,2,196.36,Wrong Item,Mail,94
Returns_Chunk3.csv,22247,171775,57,07-11-2020 04:10,1,18.65,Late Delivery,Mail,151
Returns_Chunk3.csv,22248,36375,944,27-03-2023 06:49,1,25,Changed Mind,In-Store,27
Returns_Chunk3.csv,22249,129417,177,20-05-2023 04:32,3,248.91,Wrong Item,In-Store,136
Returns_Chunk3.csv,22250,252133,829,27-03-2022 07:24,3,440.67,Other,Pickup,172
Returns_Chunk3.csv,22251,289842,741,24-03-2023 13:42,1,170.94,Wrong Item,Pickup,63
Returns_Chunk3.csv,22252,140781,667,08-10-2023 13:47,1,102.99,Defective,Mail,171
Returns_Chunk3.csv,22253,480882,287,25-03-2021 09:23,1,197.67,Wrong Item,In-Store,12
Returns_Chunk3.csv,22254,461450,455,14-07-2024 13:34,2,45.06,Defective,Pickup,74
Returns_Chunk3.csv,22255,232410,140,18-05-2022 19:25,1,76.91,Defective,Mail,135
Returns_Chunk3.csv,22256,113919,124,26-08-2021 07:20,3,302.88,Late Delivery,Pickup,199
Returns_Chunk3.csv,22257,399211,767,02-12-2022 08:11,1,126.42,Wrong Item,Mail,145
Returns_Chunk3.csv,22258,59347,423,17-08-2024 01:56,3,414.69,Other,Pickup,140
Returns_Chunk3.csv,22259,399694,135,05-08-2023 00:43,2,305.4,Late Delivery,Pickup,150
Returns_Chunk3.csv,22260,443113,759,07-09-2021 08:53,2,57.3,Late Delivery,In-Store,71
Returns_Chunk3.csv,22261,307351,196,09-12-2021 19:53,1,9.84,Late Delivery,Mail,23
Returns_Chunk3.csv,22262,433127,775,22-09-2023 10:39,3,565.38,Late Delivery,Mail,105
Returns_Chunk3.csv,22263,267256,749,31-10-2021 17:15,1,174.87,Defective,In-Store,26
Returns_Chunk3.csv,22264,239613,289,29-01-2020 14:12,2,47.4,Other,Mail,57
Returns_Chunk3.csv,22265,259418,780,22-03-2022 07:54,2,289.26,Changed Mind,Pickup,60
Returns_Chunk3.csv,22266,180652,477,12-09-2024 02:13,2,100.64,Late Delivery,In-Store,104
Returns_Chunk3.csv,22267,52449,806,13-10-2024 22:02,2,274.34,Late Delivery,In-Store,128
Returns_Chunk3.csv,22268,432431,486,21-12-2020 14:46,2,191.28,Late Delivery,Pickup,108
Returns_Chunk3.csv,22269,497218,353,31-12-2021 11:52,1,68.26,Changed Mind,Pickup,163
Returns_Chunk3.csv,22270,143111,756,05-07-2020 23:41,1,92.17,Changed Mind,Pickup,71
Returns_Chunk3.csv,22271,303569,594,12-03-2022 10:27,1,142.24,Defective,Pickup,12
Returns_Chunk3.csv,22272,321134,936,26-07-2020 22:08,3,34.62,Defective,Mail,48
Returns_Chunk3.csv,22273,182400,323,02-05-2024 13:45,1,11.14,Changed Mind,Mail,124
Returns_Chunk3.csv,22274,180500,643,22-06-2024 22:25,1,26.52,Defective,In-Store,154
Returns_Chunk3.csv,22275,473666,572,16-03-2021 22:48,1,154.51,Wrong Item,In-Store,188
Returns_Chunk3.csv,22276,411431,874,05-04-2023 11:22,2,147.5,Other,In-Store,90
Returns_Chunk3.csv,22277,473681,967,20-10-2020 08:41,3,252.81,Late Delivery,In-Store,139
Returns_Chunk3.csv,22278,176330,572,10-12-2022 09:36,2,35.66,Defective,In-Store,109
Returns_Chunk3.csv,22279,149613,995,06-06-2024 17:29,3,501.21,Late Delivery,Mail,106
Returns_Chunk3.csv,22280,74729,969,24-07-2024 02:26,3,569.43,Defective,In-Store,14
Returns_Chunk3.csv,22281,319621,142,01-05-2024 05:46,3,133.59,Defective,Mail,97
Returns_Chunk3.csv,22282,338524,28,28-03-2021 17:52,1,43.28,Changed Mind,In-Store,16
Returns_Chunk3.csv,22283,312168,324,28-01-2022 15:15,2,93,Late Delivery,In-Store,118
Returns_Chunk3.csv,22284,383714,844,07-10-2021 00:38,2,144.02,Wrong Item,Mail,76
Returns_Chunk3.csv,22285,88028,658,29-12-2023 20:13,2,248.2,Wrong Item,In-Store,84
Returns_Chunk3.csv,22286,106354,223,23-09-2023 11:19,1,133,Defective,In-Store,161
Returns_Chunk3.csv,22287,87908,756,15-03-2023 18:14,3,310.8,Changed Mind,Mail,154
Returns_Chunk3.csv,22288,226701,833,25-08-2023 09:43,1,77.2,Wrong Item,Mail,119
Returns_Chunk3.csv,22289,185653,231,17-09-2023 16:04,3,178.83,Other,Pickup,164
Returns_Chunk3.csv,22290,22735,853,09-11-2020 20:52,2,169.82,Changed Mind,Mail,134
Returns_Chunk3.csv,22291,222991,485,11-07-2020 23:18,3,564.93,Other,In-Store,124
Returns_Chunk3.csv,22292,438134,169,01-11-2023 22:30,2,324.08,Other,Mail,119
Returns_Chunk3.csv,22293,389561,444,06-02-2020 14:53,3,408.42,Wrong Item,In-Store,35
Returns_Chunk3.csv,22294,231694,466,08-05-2021 03:45,1,85.75,Wrong Item,Pickup,36
Returns_Chunk3.csv,22295,124280,726,02-02-2021 07:01,3,290.7,Other,In-Store,139
Returns_Chunk3.csv,22296,329366,157,01-10-2022 10:11,2,31.08,Other,Pickup,172
Returns_Chunk3.csv,22297,96096,149,17-07-2022 18:35,2,321.88,Changed Mind,In-Store,118
Returns_Chunk3.csv,22298,246927,855,26-03-2024 20:40,1,27.16,Late Delivery,Pickup,108
Returns_Chunk3.csv,22299,412374,86,19-08-2020 10:46,3,132.51,Wrong Item,Pickup,170
Returns_Chunk3.csv,22300,439246,374,22-08-2021 20:05,1,124.27,Changed Mind,In-Store,151
Returns_Chunk3.csv,22301,400385,402,13-02-2022 11:12,1,112.39,Defective,Mail,133
Returns_Chunk3.csv,22302,204235,624,25-03-2022 09:05,2,47.4,Defective,Pickup,74
Returns_Chunk3.csv,22303,273205,776,20-02-2021 23:24,1,159.2,Other,Pickup,117
Returns_Chunk3.csv,22304,288951,617,21-11-2023 14:33,1,81.77,Changed Mind,Pickup,9
Returns_Chunk3.csv,22305,50766,649,13-12-2024 17:24,3,174.24,Wrong Item,Mail,23
Returns_Chunk3.csv,22306,499417,350,15-09-2021 18:36,2,377.56,Defective,In-Store,120
Returns_Chunk3.csv,22307,236251,473,26-07-2020 06:29,3,431.07,Defective,In-Store,31
Returns_Chunk3.csv,22308,353030,262,20-01-2021 03:35,3,30.45,Changed Mind,Pickup,181
Returns_Chunk3.csv,22309,9498,389,06-07-2023 02:30,1,6.53,Late Delivery,Pickup,34
Returns_Chunk3.csv,22310,434779,805,12-07-2023 02:21,1,16.97,Late Delivery,Pickup,134
Returns_Chunk3.csv,22311,265304,218,15-04-2024 06:15,1,113.68,Defective,In-Store,196
Returns_Chunk3.csv,22312,299709,679,25-11-2022 08:55,3,189.57,Late Delivery,Mail,71
Returns_Chunk3.csv,22313,368377,236,12-09-2023 21:10,2,43.8,Wrong Item,In-Store,97
Returns_Chunk3.csv,22314,341431,226,04-05-2020 08:42,1,82.52,Late Delivery,Mail,104
Returns_Chunk3.csv,22315,141591,447,27-10-2021 10:13,2,196,Other,In-Store,34
Returns_Chunk3.csv,22316,444179,518,19-06-2021 19:58,3,260.55,Late Delivery,Mail,162
Returns_Chunk3.csv,22317,87691,310,19-10-2024 03:48,1,132.14,Other,Mail,80
Returns_Chunk3.csv,22318,35256,449,15-09-2023 11:42,2,393.88,Changed Mind,Pickup,105
Returns_Chunk3.csv,22319,385089,846,24-10-2024 00:34,1,179.06,Defective,Mail,123
Returns_Chunk3.csv,22320,246473,110,24-05-2023 22:50,2,206.6,Wrong Item,In-Store,164
Returns_Chunk3.csv,22321,484360,680,12-06-2020 00:15,2,281.84,Defective,Pickup,191
Returns_Chunk3.csv,22322,369397,567,12-01-2024 19:09,2,396.56,Changed Mind,Pickup,72
Returns_Chunk3.csv,22323,63856,584,09-10-2020 15:56,1,106.84,Changed Mind,In-Store,2
Returns_Chunk3.csv,22324,448779,495,23-03-2023 05:13,2,288.4,Changed Mind,Pickup,131
Returns_Chunk3.csv,22325,245462,964,04-01-2020 02:10,2,78.2,Wrong Item,In-Store,44
Returns_Chunk3.csv,22326,52809,579,16-07-2022 23:35,1,176.95,Other,Pickup,158
Returns_Chunk3.csv,22327,414468,947,23-12-2020 08:43,1,63.52,Other,In-Store,58
Returns_Chunk3.csv,22328,493309,615,16-03-2021 21:53,1,28.63,Defective,Pickup,86
Returns_Chunk3.csv,22329,226696,358,12-01-2020 05:34,2,155.5,Late Delivery,In-Store,38
Returns_Chunk3.csv,22330,118433,398,18-11-2023 03:52,1,16.97,Defective,In-Store,194
Returns_Chunk3.csv,22331,327262,8,01-03-2023 13:25,1,97.99,Late Delivery,Pickup,145
Returns_Chunk3.csv,22332,321901,161,09-11-2024 22:56,1,135.64,Wrong Item,Mail,105
Returns_Chunk3.csv,22333,439340,808,22-03-2020 07:29,2,375.82,Other,In-Store,137
Returns_Chunk3.csv,22334,64575,831,15-03-2020 22:22,3,455.04,Defective,Pickup,6
Returns_Chunk3.csv,22335,69855,520,30-08-2022 04:23,2,86.5,Other,In-Store,113
Returns_Chunk3.csv,22336,442254,180,26-02-2022 13:52,3,385.65,Late Delivery,Mail,144
Returns_Chunk3.csv,22337,368416,311,17-01-2023 02:47,3,482.61,Changed Mind,Mail,196
Returns_Chunk3.csv,22338,70876,273,04-10-2023 07:15,2,136.1,Defective,Pickup,139
Returns_Chunk3.csv,22339,118087,481,26-03-2020 17:08,1,12.58,Other,Mail,179
Returns_Chunk3.csv,22340,326413,794,28-02-2024 08:38,3,42.42,Other,In-Store,97
Returns_Chunk3.csv,22341,424708,935,17-05-2021 09:48,3,508.68,Wrong Item,Mail,191
Returns_Chunk3.csv,22342,188462,310,07-05-2023 22:23,3,544.23,Changed Mind,Pickup,153
Returns_Chunk3.csv,22343,164548,645,17-09-2020 00:23,2,147.76,Defective,In-Store,64
Returns_Chunk3.csv,22344,386660,478,10-10-2023 02:29,1,189.42,Changed Mind,In-Store,141
Returns_Chunk3.csv,22345,346945,221,09-03-2022 23:40,2,283.62,Late Delivery,Pickup,4
Returns_Chunk3.csv,22346,326838,988,28-11-2022 16:18,3,307.11,Other,In-Store,8
Returns_Chunk3.csv,22347,191198,389,09-01-2020 05:53,1,178.48,Defective,Pickup,109
Returns_Chunk3.csv,22348,266395,288,27-12-2021 21:49,3,246.09,Wrong Item,In-Store,97
Returns_Chunk3.csv,22349,193196,965,31-05-2022 13:12,1,121.41,Changed Mind,In-Store,60
Returns_Chunk3.csv,22350,463111,272,16-10-2022 10:29,3,58.68,Other,In-Store,166
Returns_Chunk3.csv,22351,301883,882,17-10-2023 00:06,1,15.17,Defective,Mail,72
Returns_Chunk3.csv,22352,454444,486,21-11-2021 12:59,1,195.94,Late Delivery,Pickup,51
Returns_Chunk3.csv,22353,351072,332,24-05-2021 16:07,3,115.02,Other,Pickup,142
Returns_Chunk3.csv,22354,158674,951,07-06-2020 08:28,3,452.1,Defective,Mail,134
Returns_Chunk3.csv,22355,247433,125,30-03-2020 17:11,1,151.98,Changed Mind,Pickup,18
Returns_Chunk3.csv,22356,206621,739,22-04-2020 05:50,1,37.36,Defective,Pickup,108
Returns_Chunk3.csv,22357,25346,737,25-03-2020 14:19,1,129.58,Defective,In-Store,149
