feedback_id,customer_id,product_id,rating,review_comment,feedback_date,sentiment_score
4678,1534,846,2,Bad,2023-07-03,0.4
4679,7637,534,1,Loved it,2023-03-17,0.96
4680,2471,439,4,Good,2023-06-04,0.97
4681,2610,951,1,Good,2023-02-12,0.99
4682,8344,141,3,Average,2023-03-09,0.55
4683,8661,193,5,Loved it,2023-09-08,0.39
4684,6256,693,2,Loved it,2023-06-17,0.85
4685,4436,928,4,Average,2023-01-16,0.16
4686,475,286,3,Loved it,2023-02-07,0.75
4687,2068,68,5,Bad,2023-07-05,0.14
4688,2715,666,5,Good,2023-05-23,0.59
4689,7097,767,1,Good,2023-12-17,0.86
4690,2725,728,5,Excellent,2023-06-02,0.87
4691,558,813,1,Excellent,2023-11-28,0.86
4692,1074,475,1,Loved it,2023-02-03,0.68
4693,9072,852,4,Excellent,2023-11-09,0.11
4694,6080,572,2,Poor,2023-10-10,0.23
4695,409,19,2,Loved it,2023-12-20,0.1
4696,628,214,4,Excellent,2023-04-23,0.34
4697,5460,974,3,Poor,2023-03-21,0.3
4698,6529,270,1,Loved it,2023-12-29,0.87
4699,3454,596,3,Average,2023-03-31,0.19
4700,4018,766,4,Poor,2023-02-17,0.09
4701,8383,651,4,Not satisfied,2023-07-18,0.26
4702,6430,865,3,Poor,2023-08-22,0.89
4703,1644,886,1,Good,2023-07-07,0.61
4704,3240,420,4,Average,2023-01-08,0.42
4705,4294,172,1,Good,2023-06-01,0.33
4706,5941,228,5,Not satisfied,2023-09-02,0.52
4707,7489,521,5,Loved it,2023-08-27,0.03
4708,3310,273,3,Loved it,2023-05-12,0.1
4709,1822,355,5,Bad,2023-03-13,0.57
4710,8553,138,4,Poor,2023-05-28,0.31
4711,9491,220,3,Average,2023-02-23,0.25
4712,4411,975,4,Not satisfied,2023-07-27,0.65
4713,2594,680,3,Poor,2023-01-06,0.91
4714,4706,96,2,Bad,2023-10-04,0.84
4715,7309,937,3,Loved it,2023-10-21,0.2
4716,8539,390,2,Not satisfied,2023-03-08,0.62
4717,3723,542,2,Excellent,2023-07-26,0.91
4718,2715,668,4,Not satisfied,2023-09-15,0.9
4719,5073,936,1,Excellent,2023-11-06,0.17
4720,13,823,1,Loved it,2023-10-08,1.0
4721,4763,512,5,Loved it,2023-08-12,0.56
4722,3486,787,3,Excellent,2023-12-11,0.19
4723,4980,625,2,Loved it,2023-08-19,0.53
4724,9115,318,5,Excellent,2023-06-25,0.11
4725,8980,150,5,Loved it,2023-08-01,0.61
4726,9174,157,1,Not satisfied,2023-10-08,0.31
4727,7072,623,2,Poor,2023-02-16,0.27
4728,5768,183,4,Good,2023-07-07,0.18
4729,5791,254,4,Loved it,2023-12-10,0.93
4730,6637,921,5,Poor,2023-03-20,0.76
4731,476,69,3,Good,2023-08-21,0.17
4732,1379,562,5,Average,2023-11-14,0.49
4733,2638,278,2,Good,2023-10-30,0.89
4734,8780,389,5,Not satisfied,2023-08-31,0.68
4735,4188,182,4,Bad,2023-07-17,0.05
4736,7608,94,1,Bad,2023-05-01,0.81
4737,2228,709,5,Loved it,2023-03-17,0.56
4738,1678,518,5,Excellent,2023-01-13,0.73
4739,9235,787,3,Not satisfied,2023-01-23,0.34
4740,9262,897,2,Bad,2023-11-07,0.55
4741,6742,704,2,Excellent,2023-11-30,0.7
4742,9833,767,1,Average,2023-06-05,0.54
4743,8913,354,2,Average,2023-01-14,0.96
4744,7515,205,1,Bad,2023-03-27,0.18
4745,4193,462,5,Average,2023-08-06,0.88
4746,2341,296,4,Bad,2023-01-09,0.96
4747,100,707,4,Good,2023-12-14,0.87
4748,3689,720,4,Poor,2023-07-03,0.23
4749,9521,677,4,Poor,2023-06-23,0.55
4750,9161,60,4,Loved it,2023-07-12,0.67
4751,3607,489,3,Average,2023-11-23,0.92
4752,4163,744,4,Good,2023-11-30,0.35
4753,6385,471,5,Not satisfied,2023-09-16,0.87
4754,9632,754,3,Poor,2023-06-30,0.25
4755,9175,138,5,Not satisfied,2023-10-06,0.51
4756,4387,350,1,Average,2023-05-11,0.55
4757,9362,362,2,Bad,2023-04-25,0.87
4758,7777,766,5,Not satisfied,2023-07-27,0.13
4759,1428,903,1,Bad,2023-05-04,0.73
4760,5102,188,1,Average,2023-12-29,0.33
4761,4104,430,5,Average,2023-12-07,0.68
4762,9111,870,3,Excellent,2023-08-30,0.78
4763,8969,60,4,Not satisfied,2023-08-24,0.36
4764,3542,512,3,Good,2023-12-28,0.53
4765,219,438,4,Good,2023-07-30,0.37
4766,1646,975,3,Excellent,2023-11-15,0.22
4767,2397,47,4,Excellent,2023-08-07,0.18
4768,8402,595,3,Good,2023-01-27,0.66
4769,6986,160,2,Good,2023-10-22,0.68
4770,6607,143,1,Good,2023-06-20,0.28
4771,7058,134,3,Not satisfied,2023-12-17,0.19
4772,8219,917,2,Average,2023-04-20,0.28
4773,2184,75,4,Good,2023-08-07,0.64
4774,1778,64,5,Bad,2023-10-15,0.78
4775,7641,637,5,Good,2023-08-05,0.7
4776,7058,712,5,Average,2023-04-12,0.78
4777,1135,809,2,Excellent,2023-11-13,0.35
4778,4376,823,3,Average,2023-05-11,0.26
4779,8212,97,4,Excellent,2023-03-28,0.29
4780,9817,227,5,Loved it,2023-02-14,0.85
4781,6638,767,2,Bad,2023-03-04,0.72
4782,1698,90,2,Bad,2023-05-16,0.6
4783,7438,972,3,Good,2023-06-26,0.81
4784,4333,500,2,Poor,2023-10-10,0.12
4785,6426,118,1,Poor,2023-06-05,0.92
4786,5343,48,5,Not satisfied,2023-12-05,0.6
4787,3621,738,4,Not satisfied,2023-10-31,0.19
4788,1163,619,5,Excellent,2023-11-29,0.29
4789,4259,160,4,Loved it,2023-08-06,0.13
4790,8115,84,3,Average,2023-10-28,0.9
4791,6293,151,2,Poor,2023-10-11,0.22
4792,4320,763,3,Loved it,2023-05-22,0.02
4793,7229,377,1,Average,2023-07-01,0.68
4794,6264,43,2,Loved it,2023-07-02,0.86
4795,5189,323,5,Excellent,2023-11-10,0.88
4796,6094,294,1,Not satisfied,2023-07-01,0.97
4797,9255,795,4,Loved it,2023-03-17,0.69
4798,1151,432,3,Poor,2023-03-24,0.89
4799,1623,766,1,Loved it,2023-10-19,0.33
4800,3827,619,4,Bad,2023-12-10,0.45
4801,3597,71,1,Bad,2023-06-06,0.16
4802,4012,943,2,Not satisfied,2023-05-24,0.58
4803,3413,411,2,Excellent,2023-09-08,0.83
4804,3581,648,5,Bad,2023-11-10,0.76
4805,2719,191,1,Loved it,2023-03-31,0.27
4806,3574,349,5,Not satisfied,2023-01-10,0.96
4807,3082,774,5,Bad,2023-09-25,0.45
4808,4790,665,1,Bad,2023-06-04,0.2
4809,5802,745,1,Not satisfied,2023-01-04,0.2
4810,9690,526,2,Loved it,2023-06-07,0.4
4811,460,352,1,Good,2023-06-30,0.23
4812,8657,562,4,Poor,2023-10-31,0.21
4813,932,955,3,Poor,2023-02-17,0.35
4814,5663,184,1,Loved it,2023-06-09,0.26
4815,7662,433,4,Loved it,2023-07-29,0.86
4816,4270,925,4,Bad,2023-11-23,0.49
4817,6923,400,2,Average,2023-01-19,0.56
4818,1309,613,5,Average,2023-12-03,0.89
4819,4175,984,5,Not satisfied,2023-01-03,0.5
4820,5005,177,2,Bad,2023-12-27,0.67
4821,5802,763,2,Bad,2023-09-05,0.22
4822,165,114,2,Excellent,2023-05-25,0.91
4823,3941,485,2,Bad,2023-02-26,0.85
4824,4338,388,3,Not satisfied,2023-12-17,0.52
4825,7930,53,1,Excellent,2023-11-23,0.41
4826,6243,90,4,Average,2023-05-21,0.38
4827,4451,316,4,Average,2023-05-06,0.23
4828,7311,112,3,Loved it,2023-05-27,0.68
4829,5426,370,5,Good,2023-04-17,0.71
4830,6195,355,5,Poor,2023-04-19,0.3
4831,3980,820,4,Not satisfied,2023-05-27,0.4
4832,123,725,4,Poor,2023-12-29,0.21
4833,4135,258,2,Poor,2023-05-20,0.95
4834,1064,889,3,Excellent,2023-07-31,0.27
4835,4275,652,4,Average,2023-03-19,0.42
4836,7020,980,3,Not satisfied,2023-02-27,0.44
4837,3107,89,1,Bad,2023-07-04,0.29
4838,468,499,3,Excellent,2023-05-22,0.84
4839,9522,102,4,Loved it,2023-07-04,0.1
4840,9600,769,1,Good,2023-11-15,0.12
4841,9300,231,5,Not satisfied,2023-10-04,0.02
4842,8110,991,2,Average,2023-03-05,0.74
4843,7433,233,1,Bad,2023-09-14,0.96
4844,4825,236,1,Good,2023-10-12,0.33
4845,6322,183,4,Average,2023-05-16,0.15
4846,5505,493,3,Excellent,2023-02-25,0.43
4847,314,944,1,Not satisfied,2023-05-28,0.52
4848,882,291,4,Average,2023-02-14,0.38
4849,1010,198,5,Loved it,2023-07-05,0.66
4850,1730,129,4,Not satisfied,2023-12-23,0.38
4851,2517,491,4,Good,2023-02-09,0.77
4852,1133,656,5,Poor,2023-05-16,0.88
4853,2452,884,3,Poor,2023-10-14,0.06
4854,3210,46,2,Excellent,2023-07-20,0.09
4855,8017,253,2,Poor,2023-11-30,0.3
4856,4479,957,5,Average,2023-03-16,0.51
4857,6150,588,4,Loved it,2023-06-10,0.09
4858,9682,793,2,Poor,2023-04-26,0.31
4859,1515,580,5,Bad,2023-01-08,0.19
4860,6000,721,4,Good,2023-02-22,0.33
4861,5490,576,3,Good,2023-04-04,0.28
4862,4082,741,2,Not satisfied,2023-08-01,0.39
4863,6590,723,2,Excellent,2023-03-10,0.21
4864,9647,45,4,Poor,2023-04-30,0.32
4865,5234,990,5,Not satisfied,2023-12-08,0.94
4866,1791,544,5,Not satisfied,2023-04-20,0.14
4867,1304,415,5,Not satisfied,2023-08-17,0.16
4868,5092,156,5,Bad,2023-02-05,0.66
4869,3236,61,1,Bad,2023-11-19,1.0
4870,1122,99,2,Bad,2023-01-11,0.15
4871,1213,770,4,Good,2023-12-19,0.33
4872,9528,482,1,Loved it,2023-03-19,0.31
4873,8515,557,3,Average,2023-05-09,0.21
4874,3847,295,4,Excellent,2023-05-28,0.78
4875,4390,308,1,Excellent,2023-05-30,0.44
4876,5184,815,1,Poor,2023-08-05,0.63
4877,5820,727,1,Not satisfied,2023-02-05,0.14
4878,8009,204,1,Poor,2023-04-27,0.93
4879,9988,702,4,Bad,2023-02-02,0.89
4880,6838,536,3,Poor,2023-07-19,0.81
4881,3474,608,2,Not satisfied,2023-12-04,0.21
4882,2189,475,3,Excellent,2023-05-23,0.18
4883,928,730,3,Poor,2023-10-01,0.64
4884,7415,682,1,Average,2023-11-22,0.6
4885,7325,390,5,Average,2023-05-26,0.35
4886,4180,603,1,Poor,2023-10-21,0.06
4887,524,578,4,Good,2023-09-05,0.58
4888,4632,886,2,Loved it,2023-03-24,0.28
4889,3619,712,4,Loved it,2023-02-18,0.88
4890,8073,553,1,Excellent,2023-08-01,0.11
4891,2708,102,2,Average,2023-03-22,0.98
4892,9200,55,4,Loved it,2023-12-08,0.34
4893,6029,53,5,Loved it,2023-07-19,0.78
4894,324,619,4,Loved it,2023-11-17,0.97
4895,7125,228,5,Loved it,2023-06-18,0.02
4896,5514,522,2,Poor,2023-07-19,0.91
4897,1427,433,4,Excellent,2023-01-22,0.99
4898,550,46,3,Excellent,2023-09-23,0.48
4899,9883,266,5,Bad,2023-03-02,0.11
4900,816,807,3,Bad,2023-07-05,0.6
4901,9643,942,3,Not satisfied,2023-09-23,0.74
4902,2877,538,5,Bad,2023-01-02,0.72
4903,7744,242,4,Poor,2023-07-13,0.81
4904,3032,745,1,Bad,2023-01-17,0.52
4905,8185,631,2,Loved it,2023-04-18,0.08
4906,9641,916,3,Loved it,2023-12-09,0.95
4907,3865,89,1,Poor,2023-07-24,0.91
4908,1733,663,5,Average,2023-01-28,0.52
4909,4845,15,1,Not satisfied,2023-10-18,0.03
4910,5068,829,3,Average,2023-06-14,0.94
4911,6454,851,1,Good,2023-12-08,0.27
4912,1111,118,2,Not satisfied,2023-05-05,0.2
4913,6988,375,4,Poor,2023-04-25,0.13
4914,9569,930,2,Poor,2023-09-05,0.61
4915,8671,29,4,Poor,2023-04-06,0.43
4916,2356,148,5,Bad,2023-05-13,0.51
4917,2760,325,3,Poor,2023-09-28,0.55
4918,4769,895,2,Average,2023-10-26,0.72
4919,1747,420,2,Poor,2023-06-18,0.82
4920,216,375,3,Loved it,2023-07-17,0.13
4921,422,51,3,Bad,2023-01-02,0.9
4922,8996,205,4,Loved it,2023-03-22,0.76
4923,6882,913,2,Excellent,2023-12-14,0.62
4924,7387,402,3,Loved it,2023-04-18,0.97
4925,133,926,2,Excellent,2023-03-11,0.25
4926,5539,198,3,Good,2023-09-14,0.05
4927,8098,926,1,Average,2023-10-15,0.78
4928,9133,840,1,Not satisfied,2023-02-13,0.73
4929,1796,415,1,Poor,2023-08-15,0.77
4930,4480,753,2,Good,2023-12-19,0.42
4931,9261,468,5,Bad,2023-12-07,0.56
4932,5859,30,1,Not satisfied,2023-08-28,0.62
4933,4059,942,5,Good,2023-12-17,0.28
4934,331,407,3,Bad,2023-07-26,0.19
4935,3162,736,4,Excellent,2023-11-01,0.97
4936,9467,889,5,Good,2023-12-29,0.53
4937,1812,493,2,Good,2023-07-04,0.09
4938,6229,200,1,Excellent,2023-07-09,0.96
4939,2784,170,4,Loved it,2023-04-25,0.66
4940,8718,384,5,Average,2023-02-26,0.26
4941,1654,427,2,Not satisfied,2023-09-10,0.65
4942,2490,319,2,Average,2023-11-10,0.19
4943,7400,227,4,Bad,2023-01-31,0.74
4944,4894,323,4,Loved it,2023-03-14,0.34
4945,8701,381,4,Excellent,2023-04-26,0.07
4946,562,653,2,Poor,2023-06-12,0.14
4947,2206,134,2,Loved it,2023-12-26,0.75
4948,3452,406,3,Bad,2023-08-14,0.36
4949,1616,307,1,Good,2023-10-04,0.78
4950,3035,577,2,Good,2023-06-10,0.92
4951,1860,105,2,Loved it,2023-01-31,0.97
4952,3384,869,4,Average,2023-01-02,0.22
4953,6671,321,2,Average,2023-02-16,0.46
4954,3680,303,4,Good,2023-08-16,0.42
4955,7865,115,1,Poor,2023-07-12,0.97
4956,5422,324,2,Good,2023-09-30,0.23
4957,3101,780,2,Loved it,2023-09-18,0.87
4958,4900,984,3,Poor,2023-10-23,0.42
4959,2812,738,1,Average,2023-01-24,0.23
4960,4960,644,1,Average,2023-03-08,0.37
4961,6935,835,3,Average,2023-01-02,0.96
4962,2600,562,3,Excellent,2023-11-27,0.35
4963,4313,95,5,Good,2023-06-29,0.98
4964,3474,101,5,Loved it,2023-07-20,0.3
4965,2987,803,1,Good,2023-01-28,0.63
4966,2286,911,3,Not satisfied,2023-04-15,0.07
4967,1901,949,4,Poor,2023-09-09,0.33
4968,2668,789,5,Not satisfied,2023-07-21,0.96
4969,634,694,3,Bad,2023-11-10,0.58
4970,9350,201,2,Bad,2023-11-11,0.11
4971,6001,302,4,Not satisfied,2023-05-06,0.86
4972,8563,314,2,Not satisfied,2023-06-07,0.11
4973,2912,674,1,Good,2023-08-08,0.62
4974,7348,733,2,Bad,2023-10-22,0.7
4975,1047,485,2,Not satisfied,2023-12-02,0.67
4976,1573,444,5,Average,2023-06-08,0.55
4977,1394,50,4,Not satisfied,2023-02-04,0.99
4978,8988,985,5,Excellent,2023-09-06,0.52
4979,1615,645,1,Average,2023-10-27,0.88
4980,5436,352,4,Average,2023-06-15,0.27
4981,3093,602,3,Average,2023-06-17,0.27
4982,2927,296,1,Bad,2023-01-13,0.26
4983,3562,510,3,Bad,2023-05-28,0.85
4984,3137,127,4,Good,2023-10-28,0.34
4985,4093,659,3,Poor,2023-03-07,0.81
4986,4650,830,2,Loved it,2023-06-17,0.65
4987,6998,129,3,Good,2023-01-21,0.94
4988,621,5,4,Bad,2023-03-15,0.75
4989,2643,10,1,Average,2023-08-17,0.6
4990,9039,108,2,Loved it,2023-05-05,0.04
4991,2697,119,4,Excellent,2023-05-10,0.97
4992,6502,817,4,Loved it,2023-05-10,0.71
4993,3944,554,5,Loved it,2023-11-28,0.04
4994,7827,613,5,Good,2023-12-10,0.21
4995,961,955,2,Loved it,2023-12-08,0.53
4996,887,566,2,Good,2023-10-15,0.69
4997,2098,78,4,Average,2023-03-02,0.03
4998,251,672,4,Loved it,2023-11-10,0.56
4999,6118,740,3,Average,2023-08-23,0.34
5000,2867,428,4,Not satisfied,2023-03-19,0.7
5001,5735,486,3,Poor,2023-04-22,0.72
5002,5527,896,4,Bad,2023-12-23,0.27
5003,9386,250,3,Poor,2023-07-19,0.05
5004,2785,766,4,Bad,2023-04-17,0.85
5005,4793,143,4,Poor,2023-05-31,0.35
5006,5998,141,5,Excellent,2023-04-10,0.66
5007,6533,255,5,Poor,2023-12-16,0.7
5008,7171,790,1,Good,2023-01-24,0.87
5009,7331,529,1,Not satisfied,2023-09-13,0.63
5010,1580,557,5,Average,2023-07-01,0.85
5011,8193,555,5,Average,2023-10-20,0.21
5012,4585,323,2,Excellent,2023-03-21,0.79
5013,5768,183,1,Bad,2023-01-20,0.14
5014,9150,938,3,Not satisfied,2023-01-05,0.51
5015,4471,202,2,Good,2023-11-26,0.76
5016,3604,703,4,Bad,2023-01-10,0.64
5017,5678,911,1,Good,2023-03-05,0.81
5018,524,960,1,Bad,2023-05-14,0.13
5019,9351,382,3,Bad,2023-06-23,0.99
5020,3726,309,3,Average,2023-09-10,0.92
5021,8956,126,2,Loved it,2023-08-10,0.48
5022,9621,517,1,Good,2023-01-22,0.8
5023,2743,627,3,Bad,2023-08-12,0.66
5024,5333,153,4,Bad,2023-01-21,0.54
5025,2003,980,5,Average,2023-08-22,0.2
5026,9825,108,3,Excellent,2023-07-31,0.74
5027,8669,69,3,Excellent,2023-02-14,0.91
5028,8834,779,2,Bad,2023-03-29,0.95
5029,4315,293,2,Poor,2023-05-29,0.08
5030,7187,219,2,Not satisfied,2023-07-16,0.31
5031,3807,456,1,Poor,2023-02-16,0.88
5032,269,929,2,Poor,2023-12-29,0.23
5033,4834,963,1,Loved it,2023-06-14,0.45
5034,6383,648,4,Loved it,2023-11-12,0.1
5035,4506,298,3,Bad,2023-11-16,0.78
5036,6090,70,4,Poor,2023-09-11,0.49
5037,353,688,3,Not satisfied,2023-11-22,0.31
5038,5029,667,4,Poor,2023-05-25,0.23
5039,499,30,4,Good,2023-10-23,0.19
5040,4409,922,2,Poor,2023-03-02,0.24
5041,2166,545,3,Excellent,2023-04-25,0.79
5042,8257,636,5,Good,2023-01-26,0.76
5043,2154,350,4,Bad,2023-01-01,0.5
5044,8823,39,2,Excellent,2023-10-05,0.88
5045,3975,647,3,Not satisfied,2023-05-15,0.42
5046,8092,163,5,Loved it,2023-09-10,0.6
5047,9862,351,5,Bad,2023-02-01,0.39
5048,6711,214,3,Not satisfied,2023-01-13,0.6
5049,3767,627,5,Average,2023-10-21,0.86
5050,939,862,1,Poor,2023-08-01,0.69
5051,922,598,5,Good,2023-08-01,0.35
5052,6040,738,5,Bad,2023-03-30,0.88
5053,3815,409,2,Bad,2023-11-03,0.75
5054,161,25,1,Average,2023-01-21,0.89
5055,2336,736,5,Average,2023-05-09,0.65
5056,5772,458,2,Loved it,2023-08-29,0.68
5057,4052,385,4,Poor,2023-01-06,0.54
5058,5507,984,3,Not satisfied,2023-05-09,0.87
5059,3544,746,3,Loved it,2023-12-13,0.96
5060,3994,73,3,Bad,2023-07-04,0.21
5061,2147,690,2,Loved it,2023-11-01,0.26
5062,3365,984,4,Poor,2023-02-14,0.77
5063,6539,582,5,Not satisfied,2023-08-31,0.85
5064,1662,214,2,Poor,2023-04-23,0.57
5065,3731,526,4,Bad,2023-04-10,0.64
5066,4853,644,2,Good,2023-12-03,0.51
5067,7049,442,2,Not satisfied,2023-12-05,0.18
5068,4176,701,3,Poor,2023-02-26,0.39
5069,8470,985,3,Not satisfied,2023-11-28,0.44
5070,36,836,5,Excellent,2023-11-25,0.86
5071,8392,884,4,Bad,2023-10-16,0.09
5072,8694,984,3,Average,2023-03-14,0.27
5073,7732,847,2,Excellent,2023-12-02,0.47
5074,3838,391,1,Excellent,2023-02-22,0.01
5075,5376,977,3,Not satisfied,2023-01-09,0.42
5076,4825,936,4,Bad,2023-11-28,0.34
5077,9591,531,4,Not satisfied,2023-03-20,0.83
5078,3545,177,5,Good,2023-07-10,0.53
5079,4077,972,4,Loved it,2023-03-05,0.88
5080,6753,63,1,Poor,2023-02-17,0.5
5081,7259,437,4,Poor,2023-03-26,0.52
5082,2994,908,5,Bad,2023-11-22,0.87
5083,5822,769,4,Not satisfied,2023-01-21,0.83
5084,3591,441,5,Good,2023-04-18,0.86
5085,6494,29,1,Good,2023-02-27,0.36
5086,333,358,3,Average,2023-11-12,0.25
5087,9622,668,1,Good,2023-02-12,0.31
5088,1799,914,1,Not satisfied,2023-06-14,0.27
5089,3782,999,3,Poor,2023-02-08,0.96
5090,5651,503,5,Loved it,2023-10-28,0.91
5091,3383,878,1,Loved it,2023-09-22,0.43
5092,6839,506,5,Average,2023-12-19,0.97
5093,2811,196,3,Bad,2023-11-02,0.02
5094,3190,517,5,Excellent,2023-07-28,0.85
5095,300,746,3,Poor,2023-01-03,0.49
5096,2498,649,2,Poor,2023-11-07,0.83
5097,8125,879,2,Good,2023-05-24,0.28
5098,4517,232,3,Average,2023-08-12,0.85
5099,1635,529,2,Poor,2023-02-22,0.54
5100,3869,881,4,Not satisfied,2023-12-03,0.19
5101,3791,545,5,Excellent,2023-05-12,0.86
5102,7727,943,5,Average,2023-06-09,0.22
5103,6998,402,1,Loved it,2023-11-29,0.75
5104,2958,125,2,Loved it,2023-10-21,0.68
5105,9585,358,4,Good,2023-05-29,0.7
5106,3267,361,5,Bad,2023-02-09,0.33
5107,398,830,4,Average,2023-03-07,0.67
5108,4675,541,1,Loved it,2023-10-02,0.27
5109,3013,678,2,Poor,2023-04-08,0.77
5110,5123,577,1,Not satisfied,2023-10-09,0.83
5111,8959,324,4,Poor,2023-03-10,0.05
5112,6819,834,3,Loved it,2023-04-26,0.65
5113,769,366,2,Not satisfied,2023-07-22,0.66
5114,1771,596,4,Good,2023-10-25,0.47
5115,9669,673,2,Not satisfied,2023-03-29,0.21
5116,1469,312,1,Not satisfied,2023-08-24,0.22
5117,7267,513,2,Average,2023-03-20,0.33
5118,2701,523,4,Excellent,2023-02-02,0.16
5119,7643,346,2,Not satisfied,2023-03-16,0.23
5120,1932,761,4,Good,2023-05-21,0.62
5121,9950,747,4,Not satisfied,2023-04-21,0.12
5122,8306,940,1,Not satisfied,2023-09-16,0.76
5123,6971,83,4,Bad,2023-12-21,0.43
5124,7165,283,4,Good,2023-03-11,0.05
5125,7145,679,1,Poor,2023-04-26,0.56
5126,7210,931,4,Poor,2023-01-18,0.25
5127,6966,417,4,Not satisfied,2023-11-24,0.24
5128,8168,538,3,Not satisfied,2023-06-05,0.78
5129,1820,585,3,Bad,2023-01-23,0.7
5130,8144,195,4,Not satisfied,2023-08-21,0.99
5131,2872,607,3,Loved it,2023-12-09,0.18
5132,7613,400,2,Poor,2023-09-20,0.75
5133,2958,253,5,Poor,2023-03-17,0.78
5134,9887,636,4,Average,2023-03-04,0.56
5135,5547,802,2,Loved it,2023-03-12,0.64
5136,3638,670,5,Not satisfied,2023-03-12,0.05
5137,4332,559,2,Loved it,2023-12-27,0.18
5138,9441,270,2,Good,2023-03-31,0.52
5139,3531,289,3,Not satisfied,2023-08-08,0.35
5140,3052,313,4,Not satisfied,2023-04-16,0.95
5141,597,818,2,Average,2023-01-09,0.29
5142,2458,215,1,Not satisfied,2023-06-20,0.95
5143,7851,288,3,Not satisfied,2023-05-07,0.6
5144,9377,519,1,Good,2023-06-06,0.01
5145,3999,480,2,Good,2023-12-22,0.21
5146,166,716,2,Excellent,2023-10-04,0.84
5147,4599,68,5,Not satisfied,2023-06-24,0.26
5148,1545,802,2,Poor,2023-04-22,0.31
5149,1682,529,3,Good,2023-05-08,0.13
5150,8943,519,4,Loved it,2023-02-04,0.2
5151,6734,558,2,Average,2023-02-01,0.68
5152,1217,983,1,Bad,2023-02-14,0.69
5153,2947,325,3,Average,2023-12-16,0.33
5154,1112,568,5,Loved it,2023-12-27,0.76
5155,9663,331,4,Good,2023-09-21,0.72
5156,4804,353,3,Not satisfied,2023-12-11,0.98
5157,6691,187,1,Average,2023-08-14,0.3
5158,1536,449,1,Poor,2023-11-25,0.74
5159,3889,109,4,Poor,2023-06-16,0.89
5160,2220,833,2,Loved it,2023-04-12,0.05
5161,8482,804,3,Average,2023-03-24,0.01
5162,5973,713,3,Average,2023-12-16,0.75
5163,7796,798,4,Not satisfied,2023-08-02,0.21
5164,1327,114,2,Good,2023-10-09,0.12
5165,2342,294,1,Poor,2023-03-29,0.64
5166,9783,228,3,Good,2023-09-21,0.81
5167,2407,570,3,Bad,2023-01-18,0.14
5168,4506,549,5,Excellent,2023-02-25,0.68
5169,3717,43,3,Average,2023-01-16,0.85
5170,4542,867,3,Average,2023-04-28,0.22
5171,1499,26,4,Poor,2023-04-10,0.57
5172,5797,31,1,Average,2023-06-27,0.03
5173,8663,77,5,Not satisfied,2023-01-08,0.73
5174,1246,928,2,Poor,2023-06-19,0.95
5175,1492,214,5,Average,2023-04-07,0.61
5176,2439,796,4,Bad,2023-05-03,0.71
5177,5713,637,5,Poor,2023-05-07,0.27
5178,3630,247,3,Poor,2023-01-30,0.17
5179,9805,712,2,Good,2023-05-05,0.91
5180,4062,545,3,Poor,2023-06-08,0.94
5181,3518,884,2,Loved it,2023-10-11,0.48
5182,7069,334,4,Average,2023-07-30,0.4
5183,6852,740,4,Loved it,2023-09-05,0.82
5184,4025,271,4,Loved it,2023-11-27,0.4
5185,6454,508,3,Loved it,2023-07-16,0.11
5186,9682,818,5,Excellent,2023-05-08,0.57
5187,8045,269,1,Loved it,2023-03-20,0.26
5188,7076,277,5,Good,2023-02-21,0.01
5189,7699,968,5,Average,2023-07-10,0.87
5190,4781,386,5,Loved it,2023-08-02,0.28
5191,7222,908,2,Not satisfied,2023-10-18,0.22
5192,8246,736,2,Average,2023-09-02,0.2
5193,4990,363,5,Excellent,2023-02-06,0.81
5194,5971,543,3,Excellent,2023-10-25,0.85
5195,5979,653,3,Loved it,2023-01-28,0.17
5196,3860,307,3,Not satisfied,2023-03-01,0.35
5197,4794,823,2,Loved it,2023-04-06,0.17
5198,3718,271,1,Not satisfied,2023-09-16,0.51
5199,9536,444,3,Poor,2023-08-21,0.63
5200,915,968,4,Not satisfied,2023-09-30,0.78
5201,2884,463,4,Loved it,2023-08-19,0.77
5202,4047,980,1,Not satisfied,2023-06-01,0.09
5203,7311,486,2,Average,2023-03-21,0.21
5204,8194,87,3,Poor,2023-06-06,0.48
5205,9428,890,5,Bad,2023-05-04,0.34
5206,7934,736,4,Loved it,2023-07-27,0.95
5207,9988,701,3,Not satisfied,2023-05-29,0.78
5208,648,223,2,Excellent,2023-07-25,0.33
5209,4223,51,3,Poor,2023-01-28,0.72
5210,5743,153,3,Bad,2023-11-07,1.0
5211,1309,968,2,Loved it,2023-09-06,0.69
5212,9570,329,4,Excellent,2023-11-10,0.13
5213,2668,130,3,Not satisfied,2023-09-02,0.47
5214,671,20,5,Average,2023-09-21,0.64
5215,377,86,4,Excellent,2023-07-09,0.17
5216,7923,394,2,Bad,2023-07-17,0.9
5217,8095,968,5,Not satisfied,2023-09-15,0.39
5218,7702,170,4,Bad,2023-06-08,0.82
5219,7250,470,4,Poor,2023-05-05,0.18
5220,4992,375,5,Poor,2023-02-19,0.14
5221,1594,632,1,Not satisfied,2023-04-17,0.05
5222,4140,247,3,Bad,2023-12-05,0.7
5223,5231,42,3,Bad,2023-01-16,0.4
5224,3347,137,2,Not satisfied,2023-01-04,0.84
5225,2984,267,5,Average,2023-07-21,0.04
5226,3806,28,2,Poor,2023-06-25,0.76
5227,6453,276,1,Average,2023-10-10,0.26
